customer_id,senior_citizen,partner,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,support_calls,churn
C101066,0,No,21,Month-to-month,Fiber optic,Bank transfer,Yes,123.08,2572.25,0,Yes
C101067,0,No,36,One year,DSL,Credit card,No,76.07,2759.0,2,No
C101068,0,No,5,Month-to-month,No,Mailed check,Yes,91.06,477.08,0,Yes
C101069,0,Yes,66,Month-to-month,Fiber optic,Bank transfer,Yes,59.87,3933.59,2,No
C101070,0,Yes,60,Two year,Fiber optic,Bank transfer,No,54.68,3263.27,1,No
C101071,0,No,25,One year,DSL,Electronic check,Yes,72.47,1812.88,0,No
C101072,1,No,33,Month-to-month,Fiber optic,Electronic check,No,50.25,1655.36,0,No
C101073,1,Yes,62,Two year,Fiber optic,Mailed check,No,91.73,5722.09,2,No
C101074,0,No,21,Two year,Fiber optic,Credit card,No,21.81,475.58,5,No
C101075,0,Yes,17,Month-to-month,Fiber optic,Mailed check,No,96.7,1642.14,0,Yes
C101076,0,No,17,Month-to-month,DSL,Electronic check,No,71.18,1225.21,1,Yes
C101077,0,Yes,51,Month-to-month,DSL,Credit card,Yes,63.56,3190.39,1,No
C101078,0,Yes,15,One year,Fiber optic,Electronic check,Yes,20.71,295.27,2,No
C101079,1,No,6,Month-to-month,DSL,Credit card,No,40.61,250.86,2,Yes
C101080,1,Yes,12,Month-to-month,Fiber optic,Credit card,Yes,105.96,1299.4,2,Yes
C101081,0,Yes,71,Two year,Fiber optic,Credit card,Yes,63.74,4530.53,1,No
C101082,0,No,63,Two year,DSL,Credit card,No,78.35,4972.51,0,No
C101083,0,Yes,69,Two year,Fiber optic,Electronic check,No,43.61,3030.79,2,No
C101084,0,No,20,Two year,DSL,Bank transfer,No,69.13,1370.39,1,Yes
C101085,0,No,32,One year,No,Bank transfer,Yes,28.84,919.38,1,No
C101086,0,Yes,35,One year,DSL,Bank transfer,Yes,73.0,2565.21,1,No
C101087,0,No,38,One year,DSL,Electronic check,Yes,81.12,3071.34,4,Yes
C101088,1,No,1,Month-to-month,Fiber optic,Electronic check,No,79.62,117.9,0,Yes
C101089,0,No,43,Month-to-month,Fiber optic,Electronic check,Yes,42.89,1816.55,0,Yes
C101090,0,Yes,2,Month-to-month,Fiber optic,Mailed check,Yes,59.74,127.38,1,Yes
C101091,1,No,20,One year,DSL,Bank transfer,No,86.12,1740.79,1,No
C101092,0,No,21,Month-to-month,No,Credit card,No,63.66,1329.02,0,Yes
C101093,0,Yes,49,Month-to-month,Fiber optic,Bank transfer,No,61.38,2994.15,1,No
C101094,0,Yes,65,One year,Fiber optic,Bank transfer,Yes,127.1,8259.6,1,No
C101095,0,Yes,50,Month-to-month,Fiber optic,Electronic check,Yes,41.47,2093.8,0,No
C101096,0,Yes,31,Month-to-month,DSL,Mailed check,No,102.41,3162.21,0,Yes
C101097,1,No,38,Two year,DSL,Electronic check,Yes,35.36,1316.96,1,No
C101098,0,Yes,37,Two year,DSL,Electronic check,Yes,89.64,3345.44,2,No
C101099,0,Yes,10,Month-to-month,No,Electronic check,Yes,91.24,922.38,0,No
C101100,0,No,69,Month-to-month,Fiber optic,Electronic check,Yes,54.69,3798.81,1,No
C101101,0,Yes,67,Month-to-month,DSL,Electronic check,Yes,33.48,2262.14,2,No
C101102,1,Yes,17,One year,DSL,Bank transfer,No,18.0,360.5,0,No
C101103,0,No,8,Two year,Fiber optic,Electronic check,No,51.55,440.27,2,Yes
C101104,0,No,12,Month-to-month,No,Electronic check,Yes,85.79,1011.38,1,Yes
C101105,0,No,45,One year,Fiber optic,Electronic check,Yes,37.67,1706.91,2,No
C101106,0,Yes,2,Month-to-month,DSL,Bank transfer,No,72.91,131.88,0,Yes
C101107,1,No,7,Month-to-month,DSL,Mailed check,Yes,25.71,168.62,2,Yes
C101108,0,Yes,47,Two year,No,Electronic check,No,62.98,2924.75,1,No
C101109,0,No,10,Month-to-month,DSL,Electronic check,No,35.59,348.75,0,Yes
C101110,0,Yes,5,Month-to-month,Fiber optic,Credit card,Yes,67.66,351.93,0,No
C101111,0,Yes,1,Month-to-month,No,Bank transfer,No,54.97,53.32,2,Yes
C101112,0,No,51,One year,DSL,Bank transfer,No,34.29,1721.31,0,No
C101113,0,No,26,Two year,DSL,Mailed check,No,50.23,1267.9,1,No
C101114,0,Yes,20,Two year,DSL,Credit card,Yes,41.98,892.4,2,No
C101115,1,No,46,Month-to-month,Fiber optic,Credit card,No,30.58,1414.81,2,Yes
C101116,0,No,12,Month-to-month,DSL,Mailed check,No,102.48,1209.16,2,Yes
C101117,0,Yes,38,One year,No,Bank transfer,No,59.19,2260.76,0,No
C101118,0,Yes,35,Month-to-month,Fiber optic,Electronic check,No,18.0,684.73,1,Yes
C101119,0,Yes,49,Two year,DSL,Bank transfer,No,51.3,2529.21,2,No
C101120,0,Yes,45,One year,No,Mailed check,No,97.44,4315.12,1,No
C101121,0,Yes,49,Month-to-month,No,Electronic check,No,47.16,2377.15,0,No
C101122,0,Yes,15,Two year,No,Credit card,Yes,114.93,1677.72,0,No
C101123,0,No,10,Month-to-month,Fiber optic,Credit card,No,44.3,437.85,1,Yes
C101124,0,Yes,38,Month-to-month,No,Electronic check,No,85.1,3205.46,1,No
C101125,0,Yes,4,One year,Fiber optic,Credit card,Yes,101.1,385.9,0,No
C101126,1,Yes,33,Month-to-month,DSL,Electronic check,No,83.51,2762.94,0,No
C101127,0,Yes,45,One year,DSL,Mailed check,No,28.77,1242.87,2,No
C101128,1,No,59,One year,No,Credit card,Yes,41.73,2459.81,2,No
C101129,0,Yes,47,Two year,No,Electronic check,Yes,105.1,4968.38,0,No
C101130,0,No,72,Two year,DSL,Mailed check,Yes,45.86,3280.84,2,No
C101131,0,No,40,Month-to-month,DSL,Bank transfer,Yes,99.27,3936.04,1,No
C101132,0,No,32,Month-to-month,Fiber optic,Electronic check,Yes,57.09,1823.4,4,Yes
C101133,0,Yes,17,One year,DSL,Mailed check,No,74.24,1253.62,1,Yes
C101134,0,No,49,Two year,DSL,Electronic check,No,28.42,1377.7,0,No
C101135,1,Yes,59,Month-to-month,Fiber optic,Bank transfer,Yes,51.75,3023.54,0,No
C101136,0,Yes,23,Month-to-month,DSL,Electronic check,No,43.74,1019.0,3,Yes
C101137,0,Yes,5,Month-to-month,No,Electronic check,Yes,76.77,398.73,0,Yes
C101138,0,Yes,0,Month-to-month,DSL,Bank transfer,No,72.8,,1,Yes
C101139,0,No,46,One year,No,Electronic check,No,83.88,3835.3,1,No
C101140,0,No,48,Month-to-month,Fiber optic,Mailed check,Yes,55.28,2656.85,4,Yes
C101141,1,Yes,8,One year,DSL,Bank transfer,Yes,42.09,312.6,0,Yes
C101142,0,No,1,Two year,Fiber optic,Bank transfer,Yes,75.48,79.95,1,No
C101143,0,No,47,Two year,Fiber optic,Electronic check,No,39.11,1874.87,1,Yes
C101144,0,No,29,Month-to-month,DSL,Credit card,No,102.35,2966.65,2,No
C101145,0,No,30,Month-to-month,Fiber optic,Bank transfer,Yes,66.56,1966.46,2,No
C101146,0,Yes,19,One year,Fiber optic,Electronic check,No,60.22,1153.98,2,Yes
C101147,0,Yes,52,Two year,DSL,Bank transfer,Yes,83.87,4356.8,2,No
C101148,0,Yes,54,Month-to-month,Fiber optic,Bank transfer,Yes,67.71,3652.59,1,Yes
C101149,0,No,3,Two year,Fiber optic,Bank transfer,No,20.26,72.66,2,Yes
C101150,1,Yes,6,Month-to-month,Fiber optic,Mailed check,No,38.16,246.24,2,No
C101151,0,Yes,40,Two year,DSL,Bank transfer,Yes,101.73,4070.09,4,No
C101152,0,Yes,44,Month-to-month,Fiber optic,Credit card,No,72.52,3189.36,0,No
C101153,0,No,10,Month-to-month,DSL,Bank transfer,No,19.55,247.09,0,No
C101154,0,No,11,Month-to-month,DSL,Credit card,Yes,80.56,916.17,1,No
C101155,1,Yes,49,Month-to-month,Fiber optic,Bank transfer,No,53.22,2628.62,2,Yes
C101156,1,Yes,33,Month-to-month,No,Credit card,Yes,43.77,1447.69,1,No
C101157,0,No,8,Month-to-month,Fiber optic,Credit card,No,35.65,260.06,0,Yes
C101158,0,No,44,Month-to-month,DSL,Electronic check,No,100.0,4428.18,1,No
C101159,0,Yes,5,One year,Fiber optic,Electronic check,Yes,18.0,93.61,0,Yes
C101160,0,Yes,16,Month-to-month,DSL,Bank transfer,No,44.87,703.49,3,Yes
C101161,0,Yes,52,One year,Fiber optic,Mailed check,Yes,73.6,3821.12,0,No
C101162,0,Yes,16,Two year,No,Bank transfer,No,117.35,1853.45,0,No
C101163,0,Yes,4,Month-to-month,Fiber optic,Credit card,Yes,86.62,372.91,0,Yes
C101164,0,Yes,70,Month-to-month,DSL,Credit card,Yes,44.62,3140.48,1,No
C101165,0,No,16,Two year,Fiber optic,Mailed check,Yes,115.88,1858.62,1,No
C101166,0,No,37,Two year,Fiber optic,Bank transfer,Yes,29.35,1084.88,1,No
C101167,0,Yes,60,Month-to-month,Fiber optic,Electronic check,No,77.96,4660.58,0,Yes
C101168,1,Yes,72,Two year,DSL,Mailed check,No,84.63,6040.11,0,No
C101169,0,No,59,Month-to-month,DSL,Electronic check,Yes,43.57,2535.31,3,Yes
C101170,1,No,24,Month-to-month,No,Mailed check,Yes,90.93,2163.75,2,Yes
C101171,0,Yes,62,One year,DSL,Mailed check,Yes,54.58,3361.64,4,No
C101172,0,Yes,0,Month-to-month,No,Bank transfer,Yes,90.85,,0,Yes
C101173,0,No,23,One year,Fiber optic,Bank transfer,No,18.0,434.29,0,No
C101174,0,Yes,14,Month-to-month,No,Mailed check,No,80.05,1117.49,0,No
C101175,0,No,38,One year,DSL,Electronic check,No,57.64,2225.54,0,No
C101176,0,No,65,Month-to-month,DSL,Electronic check,Yes,104.49,6772.28,1,Yes
C101177,0,No,56,Month-to-month,No,Credit card,No,68.68,3842.69,3,No
C101178,0,No,72,Month-to-month,DSL,Credit card,No,107.48,7737.29,0,No
C101179,0,No,9,Month-to-month,No,Electronic check,Yes,85.23,794.37,2,Yes
C101180,0,Yes,54,One year,DSL,Electronic check,Yes,66.17,3575.83,1,No
C101181,0,Yes,52,Month-to-month,Fiber optic,Mailed check,Yes,93.63,4872.1,2,Yes
C101182,0,Yes,33,Month-to-month,DSL,Bank transfer,Yes,93.82,3054.69,1,No
C101183,0,Yes,7,Month-to-month,DSL,Mailed check,Yes,84.16,566.62,1,No
C101184,0,Yes,7,Month-to-month,No,Electronic check,No,18.0,153.4,3,Yes
C101185,0,No,66,Two year,No,Mailed check,Yes,40.52,2622.44,0,No
C101186,0,No,21,Month-to-month,Fiber optic,Electronic check,Yes,111.52,2375.49,1,Yes
C101187,0,No,46,Two year,Fiber optic,Electronic check,Yes,32.32,1499.21,1,No
C101188,0,Yes,69,Month-to-month,Fiber optic,Electronic check,Yes,96.47,6637.74,2,No
C101189,0,No,36,One year,DSL,Bank transfer,No,91.19,3262.04,1,No
C101190,0,Yes,15,Month-to-month,Fiber optic,Mailed check,Yes,48.23,770.85,0,Yes
C101191,1,Yes,35,Month-to-month,DSL,Electronic check,No,18.0,665.29,1,No
C101192,0,Yes,16,Two year,DSL,Mailed check,No,52.93,843.89,0,No
C101193,0,No,13,Two year,No,Mailed check,Yes,130.0,1693.36,0,No
C101194,0,No,59,Two year,Fiber optic,Credit card,No,44.1,2585.75,2,No
C101195,0,No,25,Month-to-month,DSL,Credit card,No,46.17,1157.62,4,No
C101196,0,Yes,49,Month-to-month,Fiber optic,Electronic check,Yes,40.07,1946.58,0,Yes
C101197,0,Yes,53,One year,No,Credit card,No,106.44,5639.36,4,No
C101198,0,Yes,40,Month-to-month,Fiber optic,Bank transfer,Yes,62.71,2553.66,1,Yes
C101199,0,Yes,39,One year,Fiber optic,Bank transfer,No,51.22,1995.19,2,No
C101200,0,No,13,One year,Fiber optic,Mailed check,No,112.4,1435.0,2,Yes
C101201,0,No,38,One year,No,Mailed check,Yes,87.38,3286.28,0,No
C101202,0,No,54,Two year,Fiber optic,Electronic check,Yes,42.42,2293.86,0,No
C101203,0,No,14,One year,DSL,Credit card,Yes,33.29,447.04,1,No
C101204,0,No,16,Month-to-month,DSL,Bank transfer,Yes,104.75,1682.17,1,Yes
C101205,1,No,50,Month-to-month,DSL,Mailed check,No,70.5,3484.51,1,Yes
C101206,0,Yes,71,One year,Fiber optic,Mailed check,No,23.53,1687.89,1,No
C101207,0,No,28,Month-to-month,Fiber optic,Electronic check,Yes,18.0,477.5,1,Yes
C101208,0,No,60,Month-to-month,DSL,Electronic check,Yes,36.52,2192.36,0,No
C101209,1,No,13,Month-to-month,Fiber optic,Bank transfer,Yes,32.82,418.2,2,Yes
C101210,0,No,41,One year,DSL,Mailed check,Yes,18.0,780.96,1,No
C101211,0,No,68,Two year,Fiber optic,Bank transfer,Yes,37.01,2520.97,0,No
C101212,0,No,32,One year,DSL,Bank transfer,No,42.43,1406.4,4,No
C101213,0,No,36,Month-to-month,Fiber optic,Bank transfer,No,56.12,2034.34,0,No
C101214,0,Yes,11,Month-to-month,DSL,Credit card,Yes,120.79,1364.33,2,No
C101215,1,No,38,Month-to-month,Fiber optic,Electronic check,Yes,61.99,2350.4,1,Yes
C101216,1,No,42,Month-to-month,DSL,Bank transfer,Yes,64.97,2737.38,1,No
C101217,0,No,71,One year,Fiber optic,Bank transfer,Yes,85.28,6085.35,0,Yes
C101218,0,No,14,One year,No,Electronic check,No,62.88,902.94,1,No
C101219,0,Yes,26,Month-to-month,DSL,Electronic check,Yes,82.0,2145.27,3,Yes
C101220,0,No,47,Month-to-month,Fiber optic,Electronic check,Yes,78.42,3677.54,0,Yes
C101221,0,Yes,68,Month-to-month,Fiber optic,Electronic check,Yes,73.68,5006.27,1,No
C101222,1,Yes,17,Two year,Fiber optic,Mailed check,Yes,130.0,2238.44,2,No
C101223,0,Yes,50,One year,Fiber optic,Electronic check,Yes,97.33,4900.15,2,No
C101224,0,No,64,Month-to-month,Fiber optic,Bank transfer,Yes,37.55,2388.38,2,Yes
C101225,0,No,46,Two year,No,Electronic check,No,81.11,3712.47,0,No
C101226,0,No,31,Month-to-month,DSL,Electronic check,No,46.25,1411.15,2,Yes
C101227,0,Yes,17,Month-to-month,Fiber optic,Electronic check,No,83.39,1438.37,1,Yes
C101228,0,No,21,Two year,DSL,Electronic check,Yes,28.74,580.3,2,No
C101229,0,Yes,3,Month-to-month,Fiber optic,Credit card,Yes,36.77,130.75,0,Yes
C101230,0,No,11,Month-to-month,No,Electronic check,Yes,80.32,897.16,5,Yes
C101231,0,No,31,One year,Fiber optic,Electronic check,Yes,99.93,3084.2,0,No
C101232,0,No,10,Month-to-month,DSL,Electronic check,No,85.08,889.9,2,Yes
C101233,1,No,0,One year,DSL,Mailed check,Yes,95.62,,1,Yes
C101234,0,Yes,50,Month-to-month,Fiber optic,Bank transfer,No,81.21,4101.99,1,No
C101235,0,Yes,5,Month-to-month,Fiber optic,Bank transfer,Yes,75.17,383.82,1,Yes
C101236,0,No,10,Month-to-month,Fiber optic,Mailed check,No,54.89,497.06,0,Yes
C101237,1,No,43,Month-to-month,No,Bank transfer,Yes,94.39,4098.57,1,No
C101238,0,Yes,67,Month-to-month,DSL,Mailed check,Yes,100.75,6774.56,0,Yes
C101239,0,No,52,Month-to-month,DSL,Credit card,Yes,68.11,3531.01,3,No
C101240,1,Yes,2,Two year,No,Mailed check,Yes,66.49,108.86,0,No
C101241,1,No,12,Month-to-month,No,Electronic check,Yes,117.74,1373.65,3,Yes
C101242,0,Yes,54,Month-to-month,DSL,Bank transfer,Yes,69.39,3807.45,2,No
C101243,0,Yes,53,Month-to-month,DSL,Credit card,No,72.27,3807.23,3,No
C101244,0,No,28,Month-to-month,DSL,Mailed check,No,84.53,2335.25,2,No
C101245,0,Yes,69,Month-to-month,Fiber optic,Credit card,No,67.07,4634.53,1,No
C101246,0,No,64,One year,No,Credit card,No,45.39,2864.01,0,Yes
C101247,1,No,54,Month-to-month,Fiber optic,Electronic check,No,81.34,4367.82,2,Yes
C101248,0,Yes,54,Two year,Fiber optic,Bank transfer,Yes,68.84,3742.23,0,No
C101249,0,No,57,Two year,No,Bank transfer,Yes,125.27,7152.0,0,No
C101250,0,No,10,Month-to-month,Fiber optic,Mailed check,No,93.65,926.84,0,No
C101251,0,Yes,51,Month-to-month,Fiber optic,Mailed check,Yes,52.14,2659.6,0,Yes
C101252,0,Yes,68,Month-to-month,Fiber optic,Credit card,Yes,91.87,6236.1,0,Yes
C101253,0,No,16,One year,DSL,Bank transfer,No,79.24,1266.29,1,Yes
C101254,1,Yes,1,Month-to-month,No,Mailed check,Yes,109.28,90.23,1,Yes
C101255,0,No,26,Two year,Fiber optic,Electronic check,Yes,54.27,1396.51,1,No
C101256,0,Yes,19,One year,Fiber optic,Mailed check,Yes,75.66,1422.27,0,No
C101257,0,No,69,Two year,DSL,Credit card,Yes,67.03,4606.92,1,No
C101258,1,Yes,32,Month-to-month,No,Bank transfer,No,71.75,2322.1,1,No
C101259,0,No,48,Two year,Fiber optic,Electronic check,No,43.44,2104.37,2,No
C101260,0,No,71,Month-to-month,No,Credit card,Yes,87.28,6173.57,0,No
C101261,0,Yes,57,Month-to-month,No,Credit card,No,82.54,4674.92,2,Yes
C101262,0,No,54,Month-to-month,Fiber optic,Mailed check,Yes,108.56,5858.31,1,Yes
C101263,0,No,70,Two year,No,Electronic check,No,69.7,4932.88,1,No
C101264,0,No,50,One year,DSL,Mailed check,Yes,57.64,2856.31,2,No
C101265,0,Yes,16,Two year,DSL,Electronic check,No,93.68,1494.85,2,No
C101266,1,No,53,Month-to-month,Fiber optic,Electronic check,Yes,46.17,2449.23,0,Yes
C101267,1,Yes,23,Two year,No,Bank transfer,Yes,102.55,2355.93,1,No
C101268,0,No,24,Month-to-month,No,Credit card,Yes,102.49,2448.3,3,Yes
C101269,1,Yes,47,Month-to-month,DSL,Mailed check,No,107.72,5091.72,1,No
C101270,0,Yes,23,Two year,No,Credit card,Yes,81.3,1881.26,1,No
C101271,0,No,1,Month-to-month,DSL,Credit card,Yes,55.41,76.56,1,No
C101272,1,Yes,72,Month-to-month,No,Electronic check,Yes,73.28,5290.89,1,No
C101273,0,No,41,One year,No,Electronic check,Yes,81.4,3359.75,1,No
C101274,0,No,48,Month-to-month,Fiber optic,Bank transfer,Yes,53.2,2593.21,3,Yes
C101275,0,Yes,59,Month-to-month,Fiber optic,Bank transfer,Yes,109.99,6522.69,1,Yes
C101276,0,Yes,46,Month-to-month,Fiber optic,Mailed check,Yes,87.4,4078.52,2,No
C101277,0,Yes,44,Month-to-month,No,Bank transfer,Yes,43.23,1932.55,1,Yes
C101278,1,Yes,57,Two year,Fiber optic,Bank transfer,Yes,126.49,7193.19,1,No
C101279,0,No,21,One year,DSL,Bank transfer,No,72.92,1552.5,1,No
C101280,0,Yes,60,Month-to-month,Fiber optic,Bank transfer,Yes,37.18,2248.56,3,No
C101281,0,No,52,Month-to-month,Fiber optic,Electronic check,Yes,45.09,2392.69,2,No
C101282,0,Yes,13,Month-to-month,DSL,Electronic check,No,114.63,1466.01,1,Yes
C101283,0,Yes,10,One year,Fiber optic,Electronic check,Yes,124.75,1261.45,1,Yes
C101284,0,No,64,Two year,No,Credit card,No,100.28,6400.89,1,No
C101285,0,Yes,65,Two year,Fiber optic,Credit card,Yes,109.58,7135.51,0,No
C101286,0,Yes,72,Month-to-month,No,Credit card,Yes,106.5,7662.63,2,No
C101287,0,Yes,7,Month-to-month,Fiber optic,Electronic check,No,86.71,618.96,2,Yes
C101288,0,Yes,65,Month-to-month,No,Bank transfer,No,79.87,5156.29,0,No
C101289,0,Yes,63,One year,DSL,Electronic check,Yes,86.2,5450.43,2,No
C101290,0,Yes,56,Month-to-month,Fiber optic,Mailed check,No,92.08,5161.63,0,No
C101291,0,No,36,One year,Fiber optic,Electronic check,No,47.75,1722.8,0,No
C101292,0,Yes,37,One year,Fiber optic,Credit card,Yes,91.96,3451.28,4,No
C101293,0,No,31,Month-to-month,DSL,Electronic check,No,113.76,3517.0,3,No
C101294,1,No,2,Month-to-month,No,Bank transfer,Yes,63.81,136.18,0,Yes
C101295,1,Yes,36,Month-to-month,Fiber optic,Credit card,No,60.6,2184.11,2,No
C101296,0,Yes,17,Month-to-month,DSL,Bank transfer,No,84.3,1438.05,1,Yes
C101297,0,Yes,14,Month-to-month,DSL,Electronic check,No,50.51,762.69,3,No
C101298,0,No,4,One year,DSL,Credit card,Yes,30.5,123.6,2,No
C101299,1,No,33,Month-to-month,DSL,Bank transfer,Yes,104.43,3432.01,1,No
C101300,0,Yes,3,Month-to-month,DSL,Mailed check,No,56.47,216.18,2,No
C101301,0,No,62,One year,DSL,Bank transfer,Yes,70.55,4366.41,2,No
C101302,1,No,64,One year,No,Credit card,Yes,51.7,3268.67,2,No
C101303,0,No,58,Month-to-month,Fiber optic,Mailed check,Yes,108.3,6262.88,2,Yes
C101304,0,Yes,21,Two year,Fiber optic,Mailed check,No,95.6,1976.44,1,No
C101305,0,No,11,Two year,Fiber optic,Mailed check,No,62.78,645.58,2,Yes
C101306,1,No,36,One year,DSL,Electronic check,Yes,34.6,1236.52,2,No
C101307,0,Yes,49,One year,Fiber optic,Bank transfer,Yes,59.59,2918.15,1,No
C101308,1,No,1,Month-to-month,No,Electronic check,Yes,87.1,116.61,2,Yes
C101309,0,Yes,62,Two year,DSL,Mailed check,Yes,75.66,4706.66,3,No
C101310,0,Yes,32,Month-to-month,DSL,Mailed check,Yes,73.27,2359.24,1,No
C101311,1,Yes,59,Two year,No,Electronic check,Yes,76.35,4482.32,1,No
C101312,0,No,5,One year,Fiber optic,Mailed check,Yes,92.76,485.92,1,No
C101313,0,No,31,Month-to-month,No,Bank transfer,Yes,68.74,2165.72,2,Yes
C101314,0,No,33,Month-to-month,Fiber optic,Electronic check,No,83.5,2765.36,0,Yes
C101315,0,Yes,3,One year,DSL,Electronic check,Yes,40.39,131.73,2,No
C101316,0,No,51,One year,No,Credit card,No,130.0,6598.38,2,Yes
C101317,0,No,67,Month-to-month,No,Credit card,Yes,61.48,4145.52,1,No
C101318,1,No,39,One year,No,Mailed check,Yes,76.11,3012.81,1,No
C101319,1,Yes,28,Two year,Fiber optic,Electronic check,Yes,86.99,2443.79,1,No
C101320,1,Yes,46,Month-to-month,No,Electronic check,No,57.68,2638.42,0,No
C101321,0,No,26,Month-to-month,DSL,Electronic check,Yes,70.23,1821.93,1,Yes
C101322,1,Yes,26,Month-to-month,DSL,Mailed check,No,69.87,1806.11,1,Yes
C101323,1,No,55,One year,Fiber optic,Credit card,No,42.58,2332.89,1,No
C101324,0,Yes,43,Month-to-month,Fiber optic,Bank transfer,Yes,83.16,3592.08,1,Yes
C101325,1,Yes,19,Two year,DSL,Mailed check,No,20.52,396.87,2,No
C101326,0,Yes,29,Month-to-month,Fiber optic,Credit card,Yes,122.58,3579.92,1,Yes
C101327,1,Yes,60,One year,DSL,Mailed check,Yes,93.79,5636.67,1,No
C101328,0,No,38,Month-to-month,No,Electronic check,Yes,89.17,3366.86,4,Yes
C101329,0,No,5,Month-to-month,No,Mailed check,Yes,18.0,77.48,0,No
C101330,0,Yes,62,One year,Fiber optic,Electronic check,No,46.22,2851.57,0,No
C101331,0,Yes,54,Month-to-month,No,Credit card,Yes,111.68,6026.06,1,No
C101332,0,No,19,Month-to-month,Fiber optic,Mailed check,No,130.0,2514.87,2,Yes
C101333,0,No,70,Two year,DSL,Bank transfer,Yes,105.84,7457.67,0,No
C101334,1,No,69,Two year,No,Mailed check,Yes,101.11,6997.51,1,No
C101335,0,No,72,Two year,Fiber optic,Credit card,Yes,85.75,6176.97,1,No
C101336,0,Yes,27,Month-to-month,Fiber optic,Bank transfer,Yes,44.58,1169.62,2,No
C101337,0,No,67,One year,Fiber optic,Mailed check,Yes,99.86,6696.12,0,Yes
C101338,0,Yes,58,Two year,DSL,Electronic check,Yes,36.96,2123.93,1,No
C101339,0,No,63,Month-to-month,No,Credit card,Yes,33.68,2162.6,4,No
C101340,0,Yes,39,Month-to-month,Fiber optic,Mailed check,No,31.79,1199.66,2,Yes
C101341,0,Yes,20,Two year,Fiber optic,Electronic check,No,99.27,1995.01,2,Yes
C101342,0,Yes,16,Month-to-month,DSL,Credit card,Yes,68.28,1070.62,1,Yes
C101343,1,Yes,70,One year,Fiber optic,Electronic check,No,73.03,5111.86,1,No
C101344,0,No,36,Two year,DSL,Electronic check,Yes,69.54,2520.09,1,No
C101345,0,No,67,One year,No,Mailed check,Yes,36.23,2452.96,4,No
C101346,0,Yes,40,Month-to-month,DSL,Electronic check,Yes,49.88,1993.68,1,Yes
C101347,1,Yes,39,Month-to-month,No,Mailed check,No,51.39,2023.24,2,No
C101348,0,Yes,5,Month-to-month,DSL,Electronic check,No,27.84,122.64,0,Yes
C101349,1,Yes,29,Month-to-month,No,Electronic check,No,54.87,1597.37,1,Yes
C101350,0,No,40,One year,Fiber optic,Electronic check,No,37.56,1527.46,2,No
C101351,1,No,7,Two year,Fiber optic,Electronic check,No,87.33,619.61,2,Yes
C101352,0,Yes,11,Month-to-month,DSL,Credit card,Yes,89.83,974.9,0,No
C101353,0,Yes,43,Month-to-month,Fiber optic,Bank transfer,No,31.19,1334.19,0,No
C101354,0,Yes,18,Two year,No,Mailed check,Yes,61.1,1125.19,2,No
C101355,0,Yes,51,Month-to-month,DSL,Mailed check,Yes,125.68,6382.38,1,No
C101356,1,Yes,33,Month-to-month,No,Bank transfer,No,40.58,1315.53,0,No
C101357,0,Yes,29,Month-to-month,Fiber optic,Electronic check,Yes,82.8,2416.24,0,Yes
C101358,0,No,8,One year,DSL,Electronic check,No,73.17,574.38,2,No
C101359,0,Yes,29,Month-to-month,DSL,Bank transfer,Yes,102.79,2944.58,0,Yes
C101360,0,No,39,One year,Fiber optic,Mailed check,Yes,78.86,3109.31,2,No
C101361,1,No,41,Month-to-month,DSL,Bank transfer,Yes,57.06,2311.97,0,No
C101362,0,Yes,19,One year,DSL,Credit card,No,72.0,1363.01,1,No
C101363,0,No,2,Month-to-month,No,Credit card,No,72.44,129.39,0,No
C101364,0,No,68,Month-to-month,DSL,Electronic check,No,67.25,4565.56,2,No
C101365,1,Yes,69,Month-to-month,Fiber optic,Electronic check,Yes,30.43,2077.55,0,No
C101366,0,Yes,66,Month-to-month,DSL,Electronic check,No,107.29,7099.0,0,Yes
C101367,0,No,21,Month-to-month,DSL,Bank transfer,Yes,101.99,2144.56,2,Yes
C101368,0,Yes,43,Month-to-month,Fiber optic,Credit card,No,38.67,1687.4,1,Yes
